Fecha de inicio,Fecha de finalización,Tipo de respuesta,Dirección IP,Progreso,Duración (en segundos),Finalizado,Fecha registrada,ID de respuesta,Apellido del destinatario,Nombre del destinatario,Correo electrónico del destinatario,Referencia a datos externos,Latitud de la ubicación,Longitud de la ubicación,Canal de la distribución,Idioma del usuario,1. Nivel socioeconómico al que usted pertenece,2. Situación laboral actual - Selected Choice,3. Ocupación para la que está capacitada,4. Ubicación geográfica - Selected Choice,4. Ubicación geográfica - Otra ciudad - Texto,5. ¿Qué porcentaje máximo de los ingresos mensuales familiares puede pagar a sus trabajadoras del  hogar?,6. Nivel de escolaridad,7. Identidad sexual con la que usted se reconoce​,8. Edad,"9. ¿Platica con sus vecinos, familiares o amigos sobre las condiciones laborales de sus trabajadoras del hogar (salarios, horarios, tareas, desempeño, etc.)?",10. ¿En qué tipo de información se apoya para establecer el salario de las empleadas? (puede elegir una o más opciones) - Selected Choice,11. ¿Quién define el salario y la contratación de las trabajadoras del hogar?,12. El salario que usted ofrece se encuentra:,13. ¿Cómo considera al salario que ofrece? (puede elegir una o más opciones),14. ¿Qué criterios considera más importantes para establecer que su empleada tiene un buen desempeño laboral? (puede elegir una o más opciones),15. Motivos por los que alguna vez ha tenido que despedir a  alguna empleada (puede elegir una o más opciones),16. ¿En qué condiciones considera pertinente ajustar los salarios?​ (puede elegir una o más opciones),17. ¿Qué tipo de decisiones toma la empleada al momento de establecer la relación laboral? (puede elegir una o más opciones),18. ¿Qué tan seguido realiza ajustes a los salarios? (puede elegir una o más opciones),19. ¿Qué suele hacer para conseguir a sus trabajadoras del hogar? (puede elegir una o más opciones),20. ¿Qué criterios son los más importantes al momento de contratar a una empleada? (puede elegir una o más opciones),21. ¿A qué tipo de recomendaciones le da más importancia? (puede elegir una o más opciones),22. ¿Qué tipo de empleo le ofrece a sus trabajadoras del hogar?,23. ¿Cuántas trabajadoras del hogar suele tener en casa al mismo tiempo? ​,24. ¿Ofrece algún tipo de prestación laboral? (puede elegir una o más opciones),25. ¿Considera usted que las prestaciones del IMSS (servicios médicos y pensión laboral) son convenientes para sus trabajadoras del hogar? (puede elegir una o más opciones),26. ¿Bajo qué condiciones estaría dispuesta a registrar a su empleada en el IMSS? (puede elegir una o más opciones)
StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1.1,Q1.2,Q1.3,Q1.4,Q1.4_5_TEXT,Q1.5,Q1.6,Q1.7,Q1.8,Q2.1,Q2.2,Q3.1,Q3.2,Q3.3,Q3.4,Q3.5,Q3.6,Q4.1,Q4.2,Q4.3,Q4.4,Q4.5,Q4.6,Q4.7,Q5.1,Q5.2,Q5.3
13/04/2023 11:49,13/04/2023 15:15,0,189.201.3.113,100,12400,1,13/04/2023 15:15,R_31z1b8UROanbHCk,,,,,19.6132,-99.0545,anonymous,ES,2,4,1,4,,1,5,2,1,3,2,1,3,1,"1,7",5,1,4,3,1,2,1,4,1,8,4,"4,7"
13/04/2023 11:59,13/04/2023 12:08,0,24.85.228.79,100,555,1,13/04/2023 12:08,R_12EkkZ0eFjIKWIs,,,,,49.2624,-123.1604,anonymous,ES,1,5,2,1,,4,5,1,2,3,7,3,2,1,"1,2,5",5,4,1,1,1,"2,5,6",1,3,1,"4,5,6,8",1,3
13/04/2023 12:02,13/04/2023 12:07,0,187.251.242.246,100,327,1,13/04/2023 12:07,R_3j80tHQoD04kqqa,,,,,19.5412,-99.1666,anonymous,ES,2,5,4,4,,3,4,2,3,1,2,3,2,4,1,"2,3",4,4,1,1,2,1,3,1,"1,3,5",3,7
13/04/2023 12:04,13/04/2023 12:09,0,201.162.169.36,100,270,1,13/04/2023 12:09,R_22KdG3FJlYg9F9i,,,,,19.4342,-99.0559,anonymous,ES,3,5,2,4,,1,5,1,5,1,2,3,3,4,3,5,2,3,1,1,4,2,3,1,1,1,4
13/04/2023 12:13,13/04/2023 12:19,0,189.190.159.189,100,371,1,13/04/2023 12:19,R_11ZaSsMICtxNzSD,,,,,19.0631,-98.2217,anonymous,ES,2,2,2,4,,2,3,2,5,3,4,1,2,1,"1,7",5,4,1,1,1,2,3,3,1,"1,5,7",4,"1,4"
13/04/2023 12:16,13/04/2023 12:22,0,189.190.221.115,100,365,1,13/04/2023 12:22,R_1PRX3c3dg5osRGP,,,,,19.0436,-98.1981,anonymous,ES,2,5,2,4,,2,4,2,5,4,5,1,2,1,"1,2,3,4,5,6,7","2,3","2,4",3,1,"1,4","2,4,5,6","1,5",2,1,"1,4,5,6",4,1
13/04/2023 12:24,13/04/2023 12:29,0,187.194.189.110,100,304,1,13/04/2023 12:29,R_1r7Tt8Ic7cgBCjn,,,,,19.0436,-98.1981,anonymous,ES,2,4,1,4,,2,4,2,1,3,1,4,2,1,"1,2,3,4,5,6,7",2,1,"1,3",3,1,4,"1,5",1,1,"1,2,5,6,8",5,4
13/04/2023 12:32,13/04/2023 12:36,0,200.68.170.113,100,274,1,13/04/2023 12:36,R_1lmF2Hflmhuvo0o,,,,,19.0359,-98.2279,anonymous,ES,2,5,4,4,,2,5,2,5,3,4,3,2,1,"1,2,5,7",5,2,1,1,1,"2,4,6",1,3,1,"1,5,6,8",1,"1,3,4,9"
13/04/2023 12:36,13/04/2023 12:59,0,189.165.0.155,100,1417,1,13/04/2023 12:59,R_Y9u17insuF7lcSl,,,,,19.0436,-98.1981,anonymous,ES,2,4,3,4,,4,4,2,1,4,4,4,2,1,7,5,2,1,1,2,2,1,3,1,"1,5,6,8",4,4
13/04/2023 12:42,14/04/2023 00:07,0,187.190.26.109,100,41116,1,14/04/2023 00:07,R_0UjDcrQ9OypERDH,,,,,19.4233,-99.0249,anonymous,ES,4,5,2,4,,3,3,2,3,3,"2,4,6",1,2,"1,3","1,2,3,4,5,6,7",2,"2,4","3,4",1,1,"2,6","1,2",1,1,"1,2,5,6,8",3,"1,4"
13/04/2023 12:43,13/04/2023 12:47,0,189.190.103.45,100,240,1,13/04/2023 12:47,R_eb354jkx8t8J0Dn,,,,,19.0348,-98.2172,anonymous,ES,2,4,2,4,,3,5,1,1,1,1,1,2,1,1,5,1,1,3,1,2,1,4,1,1,4,3
13/04/2023 12:43,13/04/2023 12:50,0,201.157.98.143,100,394,1,13/04/2023 12:50,R_3ReF96JPzUqP8jR,,,,,19.0631,-98.2217,anonymous,ES,1,4,1,4,,1,5,2,2,4,5,3,2,2,"1,2","1,2,3","2,4,5","1,2,3,4",1,1,"2,4,6",1,4,1,"1,5,6,8,9",4,"4,7,9"
13/04/2023 12:45,13/04/2023 12:50,0,187.189.198.252,100,308,1,13/04/2023 12:50,R_87aGyKLeKZqa69b,,,,,19.4326,-99.1332,anonymous,ES,2,5,2,4,,2,4,2,1,3,2,1,2,2,"1,2,5",3,4,2,3,1,2,1,4,1,"5,8",1,4
13/04/2023 12:46,13/04/2023 12:51,0,200.68.170.67,100,346,1,13/04/2023 12:51,R_xuA2B3qLkBY2E1j,,,,,19.0359,-98.2279,anonymous,ES,3,4,2,4,,1,4,2,1,3,"1,2,6",1,2,1,"1,2,5",5,2,"2,4",3,1,"2,4",1,3,1,"1,5","3,4",7
13/04/2023 12:47,13/04/2023 12:51,0,189.190.32.44,100,256,1,13/04/2023 12:51,R_qUBgwf2e0qs8swh,,,,,19.0631,-98.2217,anonymous,ES,1,5,1,4,,5,4,2,1,4,2,1,2,1,1,2,4,3,1,1,1,1,1,2,"1,2,5,6,7",1,4
13/04/2023 12:53,13/04/2023 12:59,0,187.190.21.114,100,332,1,13/04/2023 12:59,R_1mVDJN2jy5UuOiY,,,,,19.5006,-99.0887,anonymous,ES,2,5,2,4,,1,5,2,2,1,2,1,2,"1,4","1,2,5,6",1,5,1,3,1,"2,4",1,4,1,"1,5",3,"1,2,7,9"
13/04/2023 12:55,13/04/2023 12:58,0,187.189.101.188,100,212,1,13/04/2023 12:58,R_bKQYbw5jqkKT9YJ,,,,,19.4326,-99.1332,anonymous,ES,1,4,1,4,,3,5,1,2,3,2,3,2,2,"1,7","2,3","4,5",1,1,1,"2,4,6",1,4,1,"1,6,7",4,"1,4,6"
13/04/2023 12:56,13/04/2023 13:28,0,189.131.188.173,100,1913,1,13/04/2023 13:28,R_3h3ioomdofFV1tV,,,,,19.3624,-99.2074,anonymous,ES,2,4,1,1,,1,5,1,4,3,"2,6",2,2,1,"1,2,7",3,"2,4",1,1,1,2,"1,5",1,2,"1,2,5,6,7,9",4,1
13/04/2023 13:04,13/04/2023 13:10,0,187.251.241.44,100,312,1,13/04/2023 13:10,R_2wo7uhSgVafSBYC,,,,,19.4062,-99.0879,anonymous,ES,2,5,9,4,,1,4,2,3,3,1,1,3,4,"1,2,5,6,7","1,2",1,"1,2,4","1,4","1,2","1,2,4","1,3,5,6",4,1,"1,5","2,3","4,6,7,8,9"
13/04/2023 13:07,13/04/2023 13:14,0,91.170.117.35,100,449,1,13/04/2023 13:14,R_bwKVlDpudXL8EOR,,,,,49.4199,2.823,anonymous,ES,2,9,2,4,,2,4,2,4,4,2,1,2,1,1,2,4,3,1,1,"2,3,4",4,4,1,"4,5",1,3
13/04/2023 13:09,13/04/2023 13:16,0,177.226.147.42,100,377,1,13/04/2023 13:16,R_4JfLsZPARPvCcrD,,,,,19.0434,-98.1906,anonymous,ES,2,4,2,4,,2,4,2,3,4,2,1,2,"2,3,4","1,2,3,5,7",2,"1,4","1,2,3","1,2","1,2","2,4,6","1,3,5,6",4,1,"1,5,8",4,"1,3"
13/04/2023 13:10,13/04/2023 13:19,0,92.176.77.11,100,542,1,13/04/2023 13:19,R_3MS6rnpvEFB1WIw,,,,,42.2393,-8.7224,anonymous,ES,3,2,3,4,,2,3,2,5,1,7,1,3,4,1,"1,2,4",5,2,3,"1,2",4,6,4,1,"1,7",3,"1,7"
13/04/2023 13:15,13/04/2023 13:26,0,45.231.170.127,100,667,1,13/04/2023 13:26,R_1pFFo9h8Oooh7RE,,,,,20.0416,-87.4765,anonymous,ES,2,5,1,5,,1,5,1,1,1,7,3,2,1,"1,2,4,6,7",2,2,"3,4",3,1,"2,4","1,3",3,1,"5,6,7,8",4,3
13/04/2023 13:16,13/04/2023 13:20,0,189.201.1.21,100,263,1,13/04/2023 13:20,R_3QRwJlVwehoPE9G,,,,,19.599,-99.0335,anonymous,ES,3,4,1,4,,3,5,2,2,4,"1,2",4,3,4,"1,2,5,6,7","1,2","1,2","1,2,3,4",1,1,2,1,4,1,"1,5,6,8",4,"1,3,4,7"
13/04/2023 13:17,13/04/2023 13:24,0,187.194.180.137,100,457,1,13/04/2023 13:24,R_3k63QpltYoMQn2A,,,,,19.0287,-98.2043,anonymous,ES,2,2,1,4,,3,4,2,3,3,6,3,2,1,4,2,2,4,3,1,2,4,1,1,"1,2,3,5",4,1
13/04/2023 13:18,13/04/2023 13:26,0,187.189.41.78,100,469,1,13/04/2023 13:26,R_1DJ8Y6hIJ1VbHoW,,,,,25.6802,-100.3065,anonymous,ES,2,3,2,1,,1,4,2,5,3,2,1,2,1,"1,2,3",5,2,4,3,1,2,1,4,1,"1,5,6,7,8",4,3
13/04/2023 13:23,13/04/2023 13:44,0,104.28.111.26,100,1287,1,13/04/2023 13:44,R_1EjjoeTboMKurgV,,,,,19.4326,-99.1332,anonymous,ES,2,2,2,5,Tijuana,3,4,2,3,4,"1,7",2,2,"1,2,4","1,2,3,4,5,6,7","2,3",4,"2,3","1,5","1,2","2,4,6","1,6",3,1,"1,4,5,6,7,8",1,"1,3,5,7,8"
13/04/2023 13:24,13/04/2023 14:01,0,189.128.97.223,100,2220,1,13/04/2023 14:01,R_1rriW6TiuSOOdkl,,,,,20.6589,-100.4165,anonymous,ES,2,4,2,5,,1,4,2,1,3,1,1,2,2,"1,2,5",1,4,"1,3,4",1,1,"2,5",1,4,1,10,5,"1,4"
13/04/2023 13:26,13/04/2023 13:44,0,187.188.51.221,100,1076,1,13/04/2023 13:44,R_BPaBoEAPntQyKgp,,,,,32.509,-116.8726,anonymous,ES,2,4,2,5,Tijuana,5,3,2,5,3,4,1,2,"1,2,3","1,5",2,4,1,3,"1,2","2,5","1,6",3,1,"1,4,5,6,7,8",1,"1,3,7,8"
13/04/2023 13:29,13/04/2023 13:37,0,189.201.3.199,100,514,1,13/04/2023 13:37,R_2ariwVVSNL2PlU8,,,,,19.0436,-98.1981,anonymous,ES,1,4,1,4,,5,5,2,3,4,"1,2,4",3,2,"1,3","1,2,3,4,5,6","2,3","2,4","1,3",1,"1,2,4","1,2,4,6","1,3,5,6",5,3,"1,2,5,6,7,8","1,4,5","1,4,7"
13/04/2023 13:30,13/04/2023 13:33,0,187.194.162.144,100,187,1,13/04/2023 13:33,R_1H8AHDZ6jUwJH1T,,,,,19.0348,-98.2172,anonymous,ES,2,4,2,4,,4,4,2,1,1,2,3,3,1,7,5,4,3,1,1,4,1,4,1,6,3,9
13/04/2023 13:33,13/04/2023 13:40,0,200.68.170.34,100,381,1,13/04/2023 13:40,R_2rOsJKwdzwS8rbR,,,,,19.0359,-98.2279,anonymous,ES,2,5,1,4,,1,5,2,3,1,1,1,3,4,"1,2,5,6","1,2,3",4,"1,3",1,1,"2,4,5",1,4,1,10,"3,5",9
13/04/2023 13:34,13/04/2023 13:40,0,189.161.96.96,100,373,1,13/04/2023 13:40,R_27xOyB3F1hJyBi0,,,,,19.0225,-98.2166,anonymous,ES,2,2,2,4,,3,4,2,3,4,2,3,2,1,"1,2,3,4,5,6,7","2,3",1,3,1,4,"4,5,6",2,1,2,"1,2,3,5,6,7","1,5","1,4,8"
13/04/2023 13:34,13/04/2023 13:48,0,200.68.170.114,100,819,1,13/04/2023 13:48,R_ymYhXpiMow0F7rz,,,,,19.0359,-98.2279,anonymous,ES,2,3,9,5,,1,4,2,5,3,2,1,2,1,"1,2",2,4,"2,4",1,"1,2","2,5","1,5",4,1,"1,5,6,8",3,1
13/04/2023 13:42,13/04/2023 13:47,0,189.217.192.122,100,293,1,13/04/2023 13:47,R_2B9fVFYxsBbNeen,,,,,19.4326,-99.1332,anonymous,ES,2,4,1,1,,5,4,2,2,2,1,3,2,1,"1,2,5,7",2,4,1,1,1,2,1,5,3,"1,2,4,5,6,7,8",4,3
13/04/2023 13:44,13/04/2023 13:53,0,200.68.170.36,100,557,1,13/04/2023 13:53,R_8psZiWzZc8NPf5n,,,,,19.0359,-98.2279,anonymous,ES,2,5,2,4,,2,4,2,2,3,2,3,3,2,"1,2",5,2,1,3,1,"2,4",1,3,1,5,4,1
13/04/2023 13:48,13/04/2023 13:53,0,177.226.143.44,100,313,1,13/04/2023 13:53,R_2E6q9QntA0vHASF,,,,,19.0436,-98.1981,anonymous,ES,3,4,3,4,,2,4,2,1,3,2,1,3,"2,4","2,5",1,4,"2,4",5,1,"2,4","1,6",4,1,1,4,"1,9"
13/04/2023 13:50,13/04/2023 13:55,0,201.171.40.39,100,288,1,13/04/2023 13:55,R_3ERxamG9MIpc4pa,,,,,32.509,-116.8726,anonymous,ES,2,5,1,5,,5,5,2,3,4,5,3,2,1,7,2,2,3,1,2,4,1,3,1,"1,3,4,5,6",4,3
13/04/2023 13:52,13/04/2023 13:58,0,189.216.168.36,100,348,1,13/04/2023 13:58,R_3JIwdLPATqSnb5g,,,,,19.4326,-99.1332,anonymous,ES,2,4,2,1,,2,4,2,1,3,"1,2,7",1,2,4,"1,2,4,7",3,"1,4","1,2,3",1,1,"2,4","1,3,6",4,1,10,3,"2,5,7"
13/04/2023 13:55,13/04/2023 14:00,0,99.44.35.65,100,348,1,13/04/2023 14:00,R_2OZlXCYWHylPa80,,,,,32.5798,-117.1153,anonymous,ES,2,6,1,5,Tijuana ,1,4,2,3,1,3,1,2,4,2,2,2,1,1,1,2,1,3,1,"1,3,5,6,7,8",5,6
13/04/2023 13:56,13/04/2023 14:00,0,189.183.31.178,100,266,1,13/04/2023 14:00,R_32S0FXuzZ3G5IHs,,,,,19.0436,-98.1981,anonymous,ES,2,2,2,4,,3,4,2,1,3,2,1,2,2,"1,7",2,5,1,1,1,"2,4,6",1,2,1,"1,3,5,8",5,4
13/04/2023 13:58,13/04/2023 14:09,0,200.79.140.201,100,624,1,13/04/2023 14:09,R_bpgxDwPWUUaCTKh,,,,,32.4041,-116.8198,anonymous,ES,2,5,2,5,Tijuana BC,1,3,2,5,4,"1,2",1,2,1,"1,2",5,1,1,3,2,2,1,4,1,"5,6,8",4,9
13/04/2023 13:59,13/04/2023 14:05,0,177.241.25.94,100,363,1,13/04/2023 14:05,R_Z46mqvyVuka0GMp,,,,,19.0436,-98.1981,anonymous,ES,2,4,2,4,,2,4,1,2,4,7,3,2,1,1,"2,5","2,4",2,1,1,2,"1,6",4,1,5,4,1
13/04/2023 14:14,13/04/2023 14:26,0,177.226.128.34,100,690,1,13/04/2023 14:26,R_0rKimp51bSgZkrf,,,,,19.0436,-98.1981,anonymous,ES,2,5,2,4,,1,4,2,2,3,2,1,2,2,1,5,5,"2,4",3,"1,2","1,2,4,5","1,6",4,1,1,"3,5","1,2,6,7,9"
13/04/2023 14:15,13/04/2023 14:20,0,177.231.29.61,100,296,1,13/04/2023 14:20,R_2WZqDvtregvkUyu,,,,,19.0348,-98.2172,anonymous,ES,2,4,2,4,,2,4,2,2,3,"5,6",1,2,1,"1,2,4",5,"2,4","2,4",3,1,2,1,4,1,"4,5,6,8",4,3
13/04/2023 14:16,13/04/2023 15:07,0,189.201.4.149,100,3036,1,13/04/2023 15:07,R_r0ffOaroMGdzdEB,,,,,19.6091,-99.0823,anonymous,ES,3,5,1,4,,1,5,1,3,3,2,3,2,2,"1,2,5,6,7","1,2,3","2,4","1,2,3",1,1,"2,4,6",1,3,1,"1,3,4,5,6,8",4,"5,8"
13/04/2023 14:18,13/04/2023 14:25,0,200.10.244.105,100,413,1,13/04/2023 14:25,R_3rY79qSqFdbo07m,,,,,19.4326,-99.1332,anonymous,ES,2,4,2,4,,3,5,1,5,4,"1,2,3,4",3,2,1,"1,7",2,"1,4",1,1,1,"2,4","1,6",3,1,"1,5,6",4,"1,4,6,7,9"
13/04/2023 14:19,13/04/2023 14:28,0,200.38.1.247,100,518,1,13/04/2023 14:28,R_1N9WZU8amupm7YR,,,,,32.4041,-116.8198,anonymous,ES,2,5,1,5,Tijuana ,1,4,2,3,3,2,3,2,1,"1,2",3,3,3,1,"3,4","2,6",1,3,1,"1,3,4,6,7",1,1
13/04/2023 14:19,13/04/2023 14:33,0,187.250.57.92,100,803,1,13/04/2023 14:33,R_RVJPM0iIAjVzVmN,,,,,32.4041,-116.8198,anonymous,ES,1,2,1,5,Tijuana,5,4,2,5,3,"1,2,4",1,2,"1,2,3","1,2,3,4,5,6,7",3,"1,2,4","1,2",1,"1,2","2,4,6","1,3,5,6",2,2,"3,5,6,7,8",3,"1,2,4,5,6,7,8"
13/04/2023 14:22,13/04/2023 14:27,0,189.223.144.17,100,311,1,13/04/2023 14:27,R_12gnXo9CVtq7Mwi,,,,,32.4041,-116.8198,anonymous,ES,2,5,2,5,,1,4,2,4,1,1,1,2,4,"1,6","1,2,4","1,4","3,4",3,1,2,1,4,1,"3,5,7",1,"4,5,6,9"
13/04/2023 14:24,13/04/2023 14:33,0,201.142.172.92,100,485,1,13/04/2023 14:33,R_31dfxw1fCawuctW,,,,,32.5161,-116.9824,anonymous,ES,2,4,2,5,Tijuana ,5,4,2,4,3,2,1,3,4,"1,5,7","2,3",2,"1,3",1,"1,2","2,4",1,1,1,"1,2,5,6,7,8",3,"1,2,3,4,7,9"
13/04/2023 14:28,13/04/2023 14:36,0,200.68.169.178,100,487,1,13/04/2023 14:36,R_1jBrG3e3wo8ku7N,,,,,19.0439,-98.1984,anonymous,ES,3,4,1,4,,2,4,2,2,3,2,3,2,1,"1,4,6,7","1,2",4,3,1,1,"1,2,4",1,4,1,"1,5,6,8","3,5","1,5,8"
13/04/2023 14:30,13/04/2023 14:38,0,200.68.139.147,100,467,1,13/04/2023 14:38,R_31LX96qtdfzgl3S,,,,,20.5879,-100.3879,anonymous,ES,2,3,1,5,,5,4,2,5,3,2,1,2,1,"1,5,6,7",5,4,1,1,"1,2","2,6",1,2,2,"1,2,5,6,7,8",1,3
13/04/2023 14:30,13/04/2023 14:39,0,189.223.26.38,100,535,1,13/04/2023 14:39,R_3GdDW64YYHhA7nP,,,,,32.509,-116.8726,anonymous,ES,2,8,2,5,Tijuana,1,4,2,3,1,7,3,3,2,"1,2,3,5",1,2,2,3,1,2,1,4,1,10,3,"1,7,8"
13/04/2023 14:39,13/04/2023 14:44,0,189.156.228.196,100,344,1,13/04/2023 14:44,R_2f0RqkG61SE7v3N,,,,,19.0341,-98.197,anonymous,ES,2,6,1,4,,3,4,2,3,4,5,1,2,1,"1,2,3,6",2,4,"2,4",1,1,"2,4,6",4,3,1,"3,5,6,7",5,9
13/04/2023 14:49,13/04/2023 14:58,0,187.246.245.173,100,564,1,13/04/2023 14:58,R_R7W78QatKsW0pB7,,,,,19.0341,-98.197,anonymous,ES,2,5,2,4,,3,5,2,3,3,2,1,3,"1,2","1,2,6,7",3,4,"1,3",1,1,"2,4,5",1,4,1,"1,5,8",3,"2,6,7,8"
13/04/2023 14:52,13/04/2023 15:00,0,187.189.91.172,100,486,1,13/04/2023 15:00,R_32Q4LjNFqZpmwlU,,,,,19.4326,-99.1332,anonymous,ES,2,4,2,4,,3,5,2,2,4,5,3,3,4,"1,2,5",5,"2,4","1,3",3,1,"2,4",1,4,1,5,4,3
13/04/2023 14:53,13/04/2023 14:57,0,187.189.28.134,100,274,1,13/04/2023 14:57,R_1dKtHyM9sHiRAWZ,,,,,19.4326,-99.1332,anonymous,ES,2,5,2,4,,1,4,2,2,3,2,2,3,1,"1,5,7",3,4,1,1,1,"2,4",1,1,1,"1,2,5,6",4,"1,3,6"
13/04/2023 14:54,13/04/2023 15:00,0,177.226.158.139,100,374,1,13/04/2023 15:00,R_3I4eFEJd355mp5b,,,,,19.1264,-98.2303,anonymous,ES,1,4,1,4,,2,5,1,3,1,4,1,2,2,1,2,4,1,2,1,2,1,4,1,10,4,8
13/04/2023 14:55,13/04/2023 15:04,0,189.131.230.21,100,554,1,13/04/2023 15:04,R_28I1uyqLvB9tAhg,,,,,19.3657,-99.1848,anonymous,ES,2,2,1,1,,2,4,2,5,4,1,3,2,1,1,4,4,1,1,2,2,4,1,2,"1,2,5,6,7,8",3,3
13/04/2023 14:57,13/04/2023 15:08,0,189.132.77.247,100,641,1,13/04/2023 15:08,R_2b3F6aSTbeZAIWX,,,,,19.4326,-99.1332,anonymous,ES,2,3,1,1,,4,5,1,5,3,1,3,2,1,"2,7",3,2,1,1,2,2,5,1,1,"1,2,5,6,7,8","1,5","1,4,6"
13/04/2023 15:03,13/04/2023 15:29,0,187.250.215.47,100,1588,1,13/04/2023 15:29,R_2sYevUqyuVGOMhY,,,,,32.4728,-117.044,anonymous,ES,4,9,1,5,Tijuana,3,3,2,3,3,6,1,2,1,1,2,4,4,3,1,2,1,4,2,"1,5,6,8",3,1
13/04/2023 15:06,13/04/2023 15:13,0,107.77.229.112,100,400,1,13/04/2023 15:13,R_1gMVvW1Nlcy1U6f,,,,,34.0544,-118.2441,anonymous,ES,2,5,2,5,Tijuana ,3,4,1,4,1,5,3,2,1,1,5,4,3,1,1,2,1,3,1,"1,3,6,8",4,4
13/04/2023 15:07,13/04/2023 15:13,0,187.188.220.250,100,383,1,13/04/2023 15:13,R_1rDCIOnDCNGTbA7,,,,,19.1835,-96.1477,anonymous,ES,2,9,4,4,,4,4,2,4,4,4,3,2,1,5,3,2,1,2,2,6,"1,3",4,1,"1,3,5,8",4,"1,4,8"
13/04/2023 15:11,13/04/2023 15:16,0,189.240.96.82,100,294,1,13/04/2023 15:16,R_03CB2U9KIAI7lO9,,,,,19.441,-99.1421,anonymous,ES,2,4,1,1,,1,5,1,4,1,2,3,2,2,2,2,2,1,1,2,2,1,1,1,"1,2,3,5,6,7,8,9",4,3
13/04/2023 15:11,13/04/2023 15:22,0,189.159.201.123,100,649,1,13/04/2023 15:22,R_1hyU4nFpmI8lAoA,,,,,25.6544,-100.4056,anonymous,ES,2,5,2,3,,2,4,2,1,1,2,3,2,2,"1,2,4",1,1,"1,4",1,1,"2,4",1,4,1,10,4,"1,4"
13/04/2023 15:12,13/04/2023 15:21,0,200.68.173.193,100,530,1,13/04/2023 15:21,R_3Jr57HpUGOQjpkQ,,,,,19.4326,-99.1332,anonymous,ES,1,5,2,5,Tijuana ,4,4,2,4,3,"1,2,4",1,2,"1,3","1,2,3,5","2,3","1,2",1,1,1,"2,4,6",1,3,1,"1,5,6,7,9",4,9
13/04/2023 15:21,13/04/2023 15:26,0,68.224.115.188,100,274,1,13/04/2023 15:26,R_3Gk5bmYekwnwVCi,,,,,36.1724,-115.0677,anonymous,ES,2,5,2,5,Tijuana,2,4,2,2,2,1,3,2,4,1,2,1,"1,4",3,2,2,1,4,1,"1,3,5",3,6
13/04/2023 15:44,13/04/2023 15:50,0,200.68.169.31,100,352,1,13/04/2023 15:50,R_1QixlEddQ3YjImt,,,,,19.0439,-98.1984,anonymous,ES,2,4,1,4,,4,4,2,1,3,2,1,2,1,1,2,4,4,1,1,2,1,2,2,"1,3,5,6,7,8",4,"4,9"
13/04/2023 15:52,13/04/2023 15:58,0,201.123.182.62,100,389,1,13/04/2023 15:58,R_2wNs7It6G4HvWON,,,,,19.1681,-96.1836,anonymous,ES,2,9,1,4,,5,5,2,2,1,6,1,2,4,"1,2",2,4,1,1,"1,2",4,1,5,3,"1,2,3,5,6,8,9","1,3,5","1,2,7"
13/04/2023 16:01,13/04/2023 16:09,0,189.203.133.228,100,473,1,13/04/2023 16:09,R_3rZkacnsi0kxQi9,,,,,19.4326,-99.1332,anonymous,ES,2,5,2,4,,5,4,2,2,4,6,1,2,4,"1,3,5",5,4,1,3,1,2,1,5,2,"1,2,5,6,7,8",4,1
13/04/2023 16:05,13/04/2023 16:12,0,189.159.87.240,100,388,1,13/04/2023 16:12,R_30w8Q2In8JAaBSi,,,,,25.6544,-100.4056,anonymous,ES,2,3,2,3,,2,5,2,5,1,2,4,2,1,"1,2,3,4,5,6,7",2,1,3,1,1,2,1,1,1,"1,2,5,6",3,6
13/04/2023 16:31,13/04/2023 16:40,0,187.195.148.236,100,561,1,13/04/2023 16:40,R_3fCWs0JD2QWPF82,,,,,25.6554,-100.3258,anonymous,ES,1,6,1,3,,2,4,2,2,4,2,3,2,1,1,2,2,1,1,1,2,"1,3",1,2,"1,2,3,5,6,7,8",1,1
13/04/2023 16:34,13/04/2023 16:58,0,200.68.162.143,100,1424,1,13/04/2023 16:58,R_1DpSAMmadXT9d9o,,,,,32.509,-116.8726,anonymous,ES,2,4,2,5,,5,5,2,2,3,"2,3,4",1,2,1,"1,2,3,4,5,6,7",5,4,1,1,"1,2,4,5","2,3,4,5,6",1,3,1,"4,5,6,8",4,10
13/04/2023 16:36,13/04/2023 16:40,0,187.178.253.49,100,245,1,13/04/2023 16:40,R_1SaoCsMtxqAG73X,,,,,25.6544,-100.4056,anonymous,ES,1,6,1,3,,2,4,2,3,1,4,3,2,1,1,2,4,3,1,2,2,4,1,2,"1,2,3,5,6,7,8,9",4,"1,3"
13/04/2023 16:42,13/04/2023 16:47,0,187.192.25.149,100,309,1,13/04/2023 16:47,R_3QGdvuSt190186I,,,,,25.6546,-100.2967,anonymous,ES,2,9,1,3,,5,4,2,2,1,2,3,2,1,1,2,4,1,2,1,2,1,1,1,"1,2,5,6",5,4
